Iteration,Time,TimeStep,Diff.Hf,Diff.Tw,Diff.Mice,MiceTotal
1.6000000000e+03,1.3212140000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.6180000000e+00
1.7000000000e+03,1.3250400000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.6430000000e+00
1.8000000000e+03,1.3288660000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.6680000000e+00
1.9000000000e+03,1.3326920000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.6930000000e+00
2.0000000000e+03,1.3365180000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.7180000000e+00
2.1000000000e+03,1.3403440000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.7430000000e+00
2.2000000000e+03,1.3441700000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.7680000000e+00
2.3000000000e+03,1.3479960000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.7940000000e+00
2.4000000000e+03,1.3518220000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.8190000000e+00
2.5000000000e+03,1.3556480000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.8440000000e+00
2.6000000000e+03,1.3594730000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.8690000000e+00
2.7000000000e+03,1.3632990000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.8940000000e+00
2.8000000000e+03,1.3671250000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.9190000000e+00
2.9000000000e+03,1.3709510000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.9450000000e+00
3.0000000000e+03,1.3747770000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.9700000000e+00
3.1000000000e+03,1.3786030000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.9950000000e+00
3.2000000000e+03,1.3824290000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.0200000000e+00
3.3000000000e+03,1.3862550000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.0450000000e+00
3.4000000000e+03,1.3900810000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.0700000000e+00
3.5000000000e+03,1.3939070000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.0950000000e+00
3.6000000000e+03,1.3977320000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.1210000000e+00
3.7000000000e+03,1.4015580000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.1460000000e+00
3.8000000000e+03,1.4053840000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.1710000000e+00
3.9000000000e+03,1.4092100000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.1960000000e+00
4.0000000000e+03,1.4130360000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.2210000000e+00
4.1000000000e+03,1.4168620000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.2460000000e+00
4.2000000000e+03,1.4206880000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.2720000000e+00
4.3000000000e+03,1.4245140000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.2970000000e+00
4.4000000000e+03,1.4283400000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.3220000000e+00
4.5000000000e+03,1.4321660000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.3470000000e+00
4.6000000000e+03,1.4359910000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.3720000000e+00
4.7000000000e+03,1.4398170000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.3970000000e+00
4.8000000000e+03,1.4436430000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.4230000000e+00
4.9000000000e+03,1.4474690000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.4480000000e+00
5.0000000000e+03,1.4512950000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.4730000000e+00
5.1000000000e+03,1.4551210000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.4980000000e+00
5.2000000000e+03,1.4589470000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.5230000000e+00
5.3000000000e+03,1.4627730000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.5480000000e+00
5.4000000000e+03,1.4665990000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.5730000000e+00
5.5000000000e+03,1.4704250000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.5990000000e+00
5.6000000000e+03,1.4742510000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.6240000000e+00
5.7000000000e+03,1.4780760000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.6490000000e+00
5.8000000000e+03,1.4819020000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.6740000000e+00
5.9000000000e+03,1.4857280000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.6990000000e+00
6.0000000000e+03,1.4895540000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.7240000000e+00
6.1000000000e+03,1.4933800000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.7500000000e+00
6.2000000000e+03,1.4972060000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.7750000000e+00
6.3000000000e+03,1.5010320000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.8000000000e+00
6.4000000000e+03,1.5048580000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.8250000000e+00
6.5000000000e+03,1.5086840000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.8500000000e+00
6.6000000000e+03,1.5125100000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.8750000000e+00
6.7000000000e+03,1.5163350000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.9000000000e+00
6.8000000000e+03,1.5201610000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.9260000000e+00
6.9000000000e+03,1.5239870000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.9510000000e+00
7.0000000000e+03,1.5278130000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.9760000000e+00
7.1000000000e+03,1.5316390000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0000000000e+01
7.2000000000e+03,1.5354650000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0030000000e+01
7.3000000000e+03,1.5392910000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0050000000e+01
7.4000000000e+03,1.5431170000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0080000000e+01
7.5000000000e+03,1.5469430000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0100000000e+01
7.6000000000e+03,1.5507690000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0130000000e+01
7.7000000000e+03,1.5545940000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0150000000e+01
7.8000000000e+03,1.5584200000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0180000000e+01
7.9000000000e+03,1.5622460000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0200000000e+01
8.0000000000e+03,1.5660720000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0230000000e+01
8.1000000000e+03,1.5698980000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0250000000e+01
8.2000000000e+03,1.5737240000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0280000000e+01
8.3000000000e+03,1.5775500000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0300000000e+01
8.4000000000e+03,1.5813760000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0330000000e+01
8.5000000000e+03,1.5852020000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0350000000e+01
8.6000000000e+03,1.5890280000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0380000000e+01
8.7000000000e+03,1.5928530000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0400000000e+01
8.8000000000e+03,1.5966790000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0430000000e+01
8.9000000000e+03,1.6005050000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0450000000e+01
9.0000000000e+03,1.6043310000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0480000000e+01
9.1000000000e+03,1.6081570000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0500000000e+01
9.2000000000e+03,1.6119830000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0530000000e+01
9.3000000000e+03,1.6158090000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0550000000e+01
9.4000000000e+03,1.6196350000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0580000000e+01
9.5000000000e+03,1.6234610000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0600000000e+01
9.6000000000e+03,1.6272870000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0630000000e+01
9.7000000000e+03,1.6311130000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0660000000e+01
9.8000000000e+03,1.6349380000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0680000000e+01
9.9000000000e+03,1.6387640000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0710000000e+01
1.0000000000e+04,1.6425900000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0730000000e+01
1.0100000000e+04,1.6464160000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0760000000e+01
1.0200000000e+04,1.6502420000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0780000000e+01
1.0300000000e+04,1.6540680000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0810000000e+01
1.0400000000e+04,1.6578940000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0830000000e+01
1.0500000000e+04,1.6617200000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0860000000e+01
1.0600000000e+04,1.6655460000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0880000000e+01
1.0700000000e+04,1.6693720000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0910000000e+01
1.0800000000e+04,1.6731970000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0930000000e+01
1.0900000000e+04,1.6770230000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0960000000e+01
1.0978000000e+04,1.6800000000e+03,3.0730000000e-02,2.5250000000e-24,0.0000000000e+00,0.0000000000e+00,1.0980000000e+01
1.0000000000e+00,1.6800380000e+03,3.8260000000e-02,5.6700000000e-22,8.1790000000e-18,5.6610000000e-21,1.0980000000e+01
2.0000000000e+00,1.6800770000e+03,3.8260000000e-02,4.8280000000e-22,6.3180000000e-18,4.6420000000e-21,1.0980000000e+01
3.0000000000e+00,1.6801150000e+03,3.8260000000e-02,4.4230000000e-22,4.3540000000e-18,2.5220000000e-21,1.0980000000e+01
4.0000000000e+00,1.6801530000e+03,3.8260000000e-02,3.7820000000e-22,2.7800000000e-18,2.1750000000e-21,1.0980000000e+01
5.0000000000e+00,1.6801910000e+03,3.8260000000e-02,3.3910000000e-22,1.2770000000e-18,7.0080000000e-22,1.0980000000e+01
6.0000000000e+00,1.6802300000e+03,3.8260000000e-02,3.6170000000e-22,0.0000000000e+00,5.1590000000e-23,1.0980000000e+01
7.0000000000e+00,1.6802680000e+03,3.8260000000e-02,3.3280000000e-22,0.0000000000e+00,3.6480000000e-23,1.0980000000e+01
8.0000000000e+00,1.6803060000e+03,3.8260000000e-02,3.3080000000e-22,0.0000000000e+00,3.6480000000e-23,1.0980000000e+01
9.0000000000e+00,1.6803440000e+03,3.8260000000e-02,3.2250000000e-22,0.0000000000e+00,3.6480000000e-23,1.0980000000e+01
1.0000000000e+01,1.6803830000e+03,3.8260000000e-02,2.9670000000e-22,0.0000000000e+00,3.6480000000e-23,1.0980000000e+01
1.0000000000e+02,1.6838260000e+03,3.8260000000e-02,2.1450000000e-24,0.0000000000e+00,0.0000000000e+00,1.1000000000e+01
2.0000000000e+02,1.6876520000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.1030000000e+01
3.0000000000e+02,1.6914780000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.1050000000e+01
4.0000000000e+02,1.6953040000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.1080000000e+01
5.0000000000e+02,1.6991300000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.1100000000e+01
6.0000000000e+02,1.7029550000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.1130000000e+01
7.0000000000e+02,1.7067810000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.1150000000e+01
8.0000000000e+02,1.7106070000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.1180000000e+01
9.0000000000e+02,1.7144330000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.1200000000e+01
1.0000000000e+03,1.7182590000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.1230000000e+01
1.1000000000e+03,1.7220850000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.1250000000e+01
1.2000000000e+03,1.7259110000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.1280000000e+01
1.3000000000e+03,1.7297370000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.1300000000e+01
1.4000000000e+03,1.7335630000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.1330000000e+01
1.5000000000e+03,1.7373890000e+03,3.8260000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.1350000000e+01
1.5690000000e+03,1.7400000000e+03,9.8550000000e-03,8.4520000000e-25,0.0000000000e+00,5.3450000000e-25,1.1370000000e+01
